timestamp,Servo1Angle,Diff1,Dir1,Servo2Angle,Diff2,Dir2,Servo3Angle,Diff3,Dir3,Servo4Angle,Diff4,Dir4,Servo5Angle,Diff5,Dir5
4/23/2025 16:02,18,-72,left,132,42,up,33,-57,down,46,-44,down,90,0,center
4/23/2025 16:02,157,67,right,36,-54,down,78,-12,down,157,67,up,90,0,center
4/23/2025 16:02,114,24,right,16,-74,down,90,0,center,27,-63,down,90,0,center
4/23/2025 16:02,104,14,right,74,-16,down,178,88,up,180,90,up,90,0,center
4/23/2025 16:02,104,14,right,125,35,up,167,77,up,177,87,up,90,0,center
4/23/2025 16:02,64,-26,left,37,-53,down,39,-51,down,160,70,up,90,0,center
4/23/2025 16:02,175,85,right,20,-70,down,172,82,up,113,23,up,90,0,center
4/23/2025 16:02,46,-44,left,117,27,up,40,-50,down,47,-43,down,90,0,center
4/23/2025 16:02,119,29,right,164,74,up,135,45,up,126,36,up,90,0,center
4/23/2025 16:02,34,-56,left,28,-62,down,133,43,up,123,33,up,90,0,center
4/23/2025 16:02,7,-83,left,80,-10,down,38,-52,down,163,73,up,90,0,center
4/23/2025 16:02,34,-56,left,123,33,up,58,-32,down,154,64,up,90,0,center
4/23/2025 16:02,147,57,right,84,-6,down,136,46,up,0,-90,down,90,0,center
4/23/2025 16:02,51,-39,left,138,48,up,172,82,up,92,2,up,90,0,center
4/23/2025 16:02,108,18,right,14,-76,down,68,-22,down,46,-44,down,90,0,center
4/23/2025 16:02,153,63,right,22,-68,down,134,44,up,35,-55,down,90,0,center
4/23/2025 16:02,107,17,right,99,9,up,94,4,up,87,-3,down,90,0,center
4/23/2025 16:02,153,63,right,57,-33,down,167,77,up,102,12,up,90,0,center
4/23/2025 16:02,142,52,right,179,89,up,15,-75,down,76,-14,down,90,0,center
4/23/2025 16:02,61,-29,left,36,-54,down,137,47,up,49,-41,down,90,0,center
4/23/2025 16:02,14,-76,left,11,-79,down,93,3,up,170,80,up,90,0,center
4/23/2025 16:02,116,26,right,125,35,up,106,16,up,81,-9,down,90,0,center
4/23/2025 16:02,128,38,right,67,-23,down,29,-61,down,158,68,up,90,0,center
4/23/2025 16:02,122,32,right,99,9,up,10,-80,down,135,45,up,90,0,center
4/23/2025 16:02,60,-30,left,26,-64,down,113,23,up,8,-82,down,90,0,center
4/23/2025 16:02,85,-5,left,117,27,up,162,72,up,142,52,up,90,0,center
4/23/2025 16:02,53,-37,left,60,-30,down,104,14,up,37,-53,down,90,0,center
4/23/2025 16:02,179,89,right,75,-15,down,79,-11,down,15,-75,down,90,0,center
4/23/2025 16:02,62,-28,left,162,72,up,173,83,up,95,5,up,90,0,center
4/23/2025 16:02,38,-52,left,106,16,up,168,78,up,103,13,up,90,0,center
4/23/2025 16:02,101,11,right,132,42,up,103,13,up,12,-78,down,90,0,center
4/23/2025 16:02,20,-70,left,173,83,up,106,16,up,68,-22,down,90,0,center
4/23/2025 16:02,46,-44,left,111,21,up,117,27,up,152,62,up,90,0,center
4/23/2025 16:02,126,36,right,173,83,up,133,43,up,141,51,up,90,0,center
4/23/2025 16:02,77,-13,left,102,12,up,5,-85,down,19,-71,down,90,0,center
4/23/2025 16:02,72,-18,left,61,-29,down,6,-84,down,125,35,up,90,0,center
4/23/2025 16:02,147,57,right,177,87,up,7,-83,down,103,13,up,90,0,center
4/23/2025 16:02,33,-57,left,72,-18,down,65,-25,down,105,15,up,90,0,center
4/23/2025 16:02,4,-86,left,52,-38,down,165,75,up,119,29,up,90,0,center
4/23/2025 16:02,9,-81,left,174,84,up,115,25,up,100,10,up,90,0,center
4/23/2025 16:02,80,-10,left,105,15,up,114,24,up,162,72,up,90,0,center
4/23/2025 16:02,83,-7,left,59,-31,down,8,-82,down,66,-24,down,90,0,center
4/23/2025 16:02,87,-3,left,110,20,up,40,-50,down,68,-22,down,90,0,center
4/23/2025 16:03,27,-63,left,97,7,up,137,47,up,92,2,up,90,0,center
4/23/2025 16:03,15,-75,left,82,-8,down,169,79,up,137,47,up,90,0,center
4/23/2025 16:03,156,66,right,94,4,up,93,3,up,20,-70,down,90,0,center
4/23/2025 16:03,9,-81,left,97,7,up,165,75,up,75,-15,down,90,0,center
4/23/2025 16:03,137,47,right,129,39,up,2,-88,down,71,-19,down,90,0,center
4/23/2025 16:03,138,48,right,153,63,up,82,-8,down,172,82,up,90,0,center
4/23/2025 16:03,109,19,right,153,63,up,20,-70,down,38,-52,down,90,0,center
4/23/2025 16:03,94,4,right,136,46,up,36,-54,down,53,-37,down,90,0,center
4/23/2025 16:03,154,64,right,50,-40,down,0,-90,down,68,-22,down,90,0,center
4/23/2025 16:03,79,-11,left,155,65,up,33,-57,down,148,58,up,90,0,center
4/23/2025 16:03,0,-90,left,176,86,up,25,-65,down,112,22,up,90,0,center
4/23/2025 16:03,102,12,right,133,43,up,111,21,up,94,4,up,90,0,center
4/23/2025 16:03,115,25,right,22,-68,down,147,57,up,102,12,up,90,0,center
4/23/2025 16:03,48,-42,left,178,88,up,167,77,up,98,8,up,90,0,center
4/23/2025 16:03,114,24,right,81,-9,down,22,-68,down,138,48,up,90,0,center
4/23/2025 16:03,89,-1,left,93,3,up,57,-33,down,14,-76,down,90,0,center
4/23/2025 16:03,2,-88,left,105,15,up,2,-88,down,178,88,up,90,0,center
4/23/2025 16:03,55,-35,left,4,-86,down,111,21,up,88,-2,down,90,0,center
4/23/2025 16:03,77,-13,left,8,-82,down,0,-90,down,118,28,up,90,0,center
4/23/2025 16:03,33,-57,left,1,-89,down,51,-39,down,54,-36,down,90,0,center
4/23/2025 16:03,129,39,right,175,85,up,1,-89,down,95,5,up,90,0,center
4/23/2025 16:03,40,-50,left,24,-66,down,114,24,up,83,-7,down,90,0,center
4/23/2025 16:03,86,-4,left,139,49,up,70,-20,down,5,-85,down,90,0,center
4/23/2025 16:03,86,-4,left,26,-64,down,79,-11,down,10,-80,down,90,0,center
4/23/2025 16:03,169,79,right,174,84,up,134,44,up,98,8,up,90,0,center
4/23/2025 16:03,94,4,right,161,71,up,71,-19,down,81,-9,down,90,0,center
4/23/2025 16:03,122,32,right,175,85,up,143,53,up,173,83,up,90,0,center
4/23/2025 16:03,128,38,right,92,2,up,76,-14,down,135,45,up,90,0,center
4/23/2025 16:03,90,0,center,179,89,up,27,-63,down,78,-12,down,90,0,center
4/23/2025 16:03,157,67,right,24,-66,down,175,85,up,174,84,up,90,0,center
4/23/2025 16:03,50,-40,left,179,89,up,20,-70,down,83,-7,down,90,0,center
4/23/2025 16:03,4,-86,left,103,13,up,19,-71,down,73,-17,down,90,0,center
4/23/2025 16:03,19,-71,left,127,37,up,29,-61,down,61,-29,down,90,0,center
4/23/2025 16:03,162,72,right,48,-42,down,130,40,up,103,13,up,90,0,center
4/23/2025 16:03,123,33,right,141,51,up,111,21,up,16,-74,down,90,0,center
4/23/2025 16:03,91,1,right,8,-82,down,109,19,up,66,-24,down,90,0,center
4/23/2025 16:03,141,51,right,78,-12,down,37,-53,down,47,-43,down,90,0,center
4/23/2025 16:03,86,-4,left,60,-30,down,121,31,up,111,21,up,90,0,center
4/23/2025 16:03,153,63,right,63,-27,down,10,-80,down,103,13,up,90,0,center
4/23/2025 16:03,107,17,right,18,-72,down,174,84,up,35,-55,down,90,0,center
4/23/2025 16:03,1,-89,left,58,-32,down,120,30,up,29,-61,down,90,0,center
4/23/2025 16:03,42,-48,left,176,86,up,139,49,up,150,60,up,90,0,center
4/23/2025 16:03,88,-2,left,14,-76,down,3,-87,down,116,26,up,90,0,center
4/23/2025 16:03,82,-8,left,69,-21,down,121,31,up,106,16,up,90,0,center
4/23/2025 16:03,157,67,right,67,-23,down,113,23,up,51,-39,down,90,0,center
4/23/2025 16:03,161,71,right,119,29,up,14,-76,down,158,68,up,90,0,center
4/23/2025 16:03,60,-30,left,39,-51,down,101,11,up,125,35,up,90,0,center
4/23/2025 16:03,169,79,right,166,76,up,108,18,up,64,-26,down,90,0,center
4/23/2025 16:03,172,82,right,153,63,up,107,17,up,130,40,up,90,0,center
4/23/2025 16:03,2,-88,left,163,73,up,12,-78,down,6,-84,down,90,0,center
4/23/2025 16:03,45,-45,left,58,-32,down,26,-64,down,79,-11,down,90,0,center
4/23/2025 16:03,8,-82,left,161,71,up,136,46,up,159,69,up,90,0,center
4/23/2025 16:03,60,-30,left,166,76,up,71,-19,down,48,-42,down,90,0,center
4/23/2025 16:03,27,-63,left,15,-75,down,180,90,up,65,-25,down,90,0,center
4/23/2025 16:03,4,-86,left,150,60,up,73,-17,down,109,19,up,90,0,center
4/23/2025 16:03,154,64,right,139,49,up,73,-17,down,149,59,up,90,0,center
4/23/2025 16:03,24,-66,left,170,80,up,125,35,up,121,31,up,90,0,center
4/23/2025 16:03,82,-8,left,126,36,up,39,-51,down,32,-58,down,90,0,center
4/23/2025 16:03,25,-65,left,79,-11,down,175,85,up,96,6,up,90,0,center
4/23/2025 16:03,115,25,right,47,-43,down,178,88,up,69,-21,down,90,0,center
4/23/2025 16:03,106,16,right,78,-12,down,71,-19,down,48,-42,down,90,0,center
4/23/2025 16:03,19,-71,left,89,-1,down,131,41,up,52,-38,down,90,0,center
4/23/2025 16:03,141,51,right,80,-10,down,88,-2,down,64,-26,down,90,0,center
4/23/2025 16:03,103,13,right,152,62,up,150,60,up,178,88,up,90,0,center
4/23/2025 16:03,5,-85,left,158,68,up,38,-52,down,15,-75,down,90,0,center
4/23/2025 16:03,122,32,right,71,-19,down,110,20,up,87,-3,down,90,0,center
4/23/2025 16:03,115,25,right,98,8,up,75,-15,down,121,31,up,90,0,center
4/23/2025 16:03,77,-13,left,37,-53,down,18,-72,down,160,70,up,90,0,center
4/23/2025 16:03,28,-62,left,169,79,up,17,-73,down,54,-36,down,90,0,center
4/23/2025 16:03,99,9,right,97,7,up,91,1,up,10,-80,down,90,0,center
4/23/2025 16:03,74,-16,left,64,-26,down,131,41,up,89,-1,down,90,0,center
4/23/2025 16:03,119,29,right,44,-46,down,104,14,up,163,73,up,90,0,center
4/23/2025 16:03,153,63,right,172,82,up,1,-89,down,92,2,up,90,0,center
4/23/2025 16:03,7,-83,left,22,-68,down,97,7,up,160,70,up,90,0,center
4/23/2025 16:03,59,-31,left,114,24,up,74,-16,down,5,-85,down,90,0,center
4/23/2025 16:03,97,7,right,74,-16,down,9,-81,down,104,14,up,90,0,center
4/23/2025 16:03,172,82,right,31,-59,down,134,44,up,22,-68,down,90,0,center
4/23/2025 16:03,61,-29,left,88,-2,down,163,73,up,153,63,up,90,0,center
4/23/2025 16:03,111,21,right,2,-88,down,69,-21,down,126,36,up,90,0,center
4/23/2025 16:03,180,90,right,66,-24,down,6,-84,down,25,-65,down,90,0,center
4/23/2025 16:03,65,-25,left,172,82,up,179,89,up,153,63,up,90,0,center
4/23/2025 16:03,24,-66,left,180,90,up,126,36,up,7,-83,down,90,0,center
4/23/2025 16:03,75,-15,left,48,-42,down,122,32,up,15,-75,down,90,0,center
4/23/2025 16:03,15,-75,left,37,-53,down,4,-86,down,131,41,up,90,0,center
4/23/2025 16:03,153,63,right,180,90,up,46,-44,down,59,-31,down,90,0,center
4/23/2025 16:03,65,-25,left,153,63,up,118,28,up,10,-80,down,90,0,center
4/23/2025 16:03,106,16,right,143,53,up,96,6,up,178,88,up,90,0,center
4/23/2025 16:03,147,57,right,69,-21,down,154,64,up,35,-55,down,90,0,center
4/23/2025 16:03,97,7,right,143,53,up,122,32,up,102,12,up,90,0,center
4/23/2025 16:03,20,-70,left,122,32,up,15,-75,down,61,-29,down,90,0,center
4/23/2025 16:03,89,-1,left,161,71,up,21,-69,down,139,49,up,90,0,center
4/23/2025 16:03,10,-80,left,143,53,up,122,32,up,176,86,up,90,0,center
4/23/2025 16:03,75,-15,left,107,17,up,174,84,up,173,83,up,90,0,center
4/23/2025 16:03,110,20,right,25,-65,down,116,26,up,64,-26,down,90,0,center
4/23/2025 16:03,0,-90,left,63,-27,down,124,34,up,51,-39,down,90,0,center
4/23/2025 16:03,83,-7,left,64,-26,down,46,-44,down,9,-81,down,90,0,center
4/23/2025 16:03,124,34,right,116,26,up,168,78,up,82,-8,down,90,0,center
4/23/2025 16:03,115,25,right,99,9,up,111,21,up,18,-72,down,90,0,center
4/23/2025 16:03,81,-9,left,142,52,up,118,28,up,47,-43,down,90,0,center
4/23/2025 16:03,60,-30,left,122,32,up,120,30,up,110,20,up,90,0,center
4/23/2025 16:03,35,-55,left,156,66,up,152,62,up,137,47,up,90,0,center
4/23/2025 16:03,37,-53,left,132,42,up,74,-16,down,35,-55,down,90,0,center
4/23/2025 16:03,60,-30,left,97,7,up,115,25,up,101,11,up,90,0,center
4/23/2025 16:03,105,15,right,7,-83,down,49,-41,down,148,58,up,90,0,center
4/23/2025 16:03,124,34,right,171,81,up,15,-75,down,88,-2,down,90,0,center
4/23/2025 16:03,173,83,right,145,55,up,82,-8,down,167,77,up,90,0,center
4/23/2025 16:03,92,2,right,119,29,up,56,-34,down,47,-43,down,90,0,center
4/23/2025 16:03,146,56,right,8,-82,down,46,-44,down,142,52,up,90,0,center
4/23/2025 16:03,36,-54,left,166,76,up,75,-15,down,109,19,up,90,0,center
4/23/2025 16:03,154,64,right,98,8,up,54,-36,down,93,3,up,90,0,center
4/23/2025 16:03,65,-25,left,129,39,up,70,-20,down,133,43,up,90,0,center
4/23/2025 16:03,0,-90,left,72,-18,down,132,42,up,99,9,up,90,0,center
4/23/2025 16:03,157,67,right,34,-56,down,49,-41,down,128,38,up,90,0,center
4/23/2025 16:03,16,-74,left,8,-82,down,153,63,up,33,-57,down,90,0,center
4/23/2025 16:03,146,56,right,147,57,up,48,-42,down,179,89,up,90,0,center
4/23/2025 16:04,41,-49,left,120,30,up,43,-47,down,14,-76,down,90,0,center
4/23/2025 16:04,11,-79,left,177,87,up,57,-33,down,11,-79,down,90,0,center
4/23/2025 16:04,126,36,right,16,-74,down,148,58,up,75,-15,down,90,0,center
4/23/2025 16:04,99,9,right,115,25,up,148,58,up,158,68,up,90,0,center
4/23/2025 16:04,114,24,right,94,4,up,26,-64,down,104,14,up,90,0,center
4/23/2025 16:04,84,-6,left,91,1,up,2,-88,down,44,-46,down,90,0,center
4/23/2025 16:04,36,-54,left,125,35,up,22,-68,down,41,-49,down,90,0,center
4/23/2025 16:04,84,-6,left,106,16,up,45,-45,down,94,4,up,90,0,center
4/23/2025 16:04,165,75,right,9,-81,down,145,55,up,130,40,up,90,0,center
4/23/2025 16:04,148,58,right,103,13,up,116,26,up,133,43,up,90,0,center
4/23/2025 16:04,105,15,right,144,54,up,126,36,up,5,-85,down,90,0,center
4/23/2025 16:04,41,-49,left,96,6,up,143,53,up,153,63,up,90,0,center
4/23/2025 16:04,26,-64,left,109,19,up,75,-15,down,154,64,up,90,0,center
4/23/2025 16:04,165,75,right,147,57,up,71,-19,down,179,89,up,90,0,center
4/23/2025 16:04,169,79,right,12,-78,down,117,27,up,154,64,up,90,0,center
4/23/2025 16:04,15,-75,left,163,73,up,29,-61,down,72,-18,down,90,0,center
4/23/2025 16:04,161,71,right,114,24,up,105,15,up,89,-1,down,90,0,center
4/23/2025 16:04,121,31,right,77,-13,down,4,-86,down,168,78,up,90,0,center
4/23/2025 16:04,11,-79,left,55,-35,down,2,-88,down,112,22,up,90,0,center
4/23/2025 16:04,166,76,right,109,19,up,42,-48,down,90,0,center,90,0,center
4/23/2025 16:04,68,-22,left,100,10,up,141,51,up,168,78,up,90,0,center
4/23/2025 16:04,178,88,right,29,-61,down,103,13,up,1,-89,down,90,0,center
4/23/2025 16:04,26,-64,left,175,85,up,9,-81,down,152,62,up,90,0,center
4/23/2025 16:04,0,-90,left,94,4,up,157,67,up,121,31,up,90,0,center
4/23/2025 16:04,50,-40,left,47,-43,down,128,38,up,123,33,up,90,0,center
4/23/2025 16:04,180,90,right,29,-61,down,81,-9,down,48,-42,down,90,0,center
4/23/2025 16:04,99,9,right,121,31,up,159,69,up,142,52,up,90,0,center
4/23/2025 16:04,65,-25,left,3,-87,down,70,-20,down,177,87,up,90,0,center
4/23/2025 16:04,46,-44,left,13,-77,down,114,24,up,155,65,up,90,0,center
4/23/2025 16:04,170,80,right,175,85,up,85,-5,down,46,-44,down,90,0,center
4/23/2025 16:04,170,80,right,32,-58,down,142,52,up,128,38,up,90,0,center
4/23/2025 16:04,143,53,right,78,-12,down,70,-20,down,0,-90,down,90,0,center
4/23/2025 16:04,113,23,right,120,30,up,113,23,up,37,-53,down,90,0,center
4/23/2025 16:04,161,71,right,46,-44,down,91,1,up,170,80,up,90,0,center
4/23/2025 16:04,93,3,right,77,-13,down,50,-40,down,155,65,up,90,0,center
4/23/2025 16:04,117,27,right,172,82,up,29,-61,down,174,84,up,90,0,center
4/23/2025 16:04,149,59,right,87,-3,down,79,-11,down,56,-34,down,90,0,center
4/23/2025 16:04,103,13,right,84,-6,down,74,-16,down,95,5,up,90,0,center
4/23/2025 16:04,132,42,right,147,57,up,114,24,up,89,-1,down,90,0,center
4/23/2025 16:04,160,70,right,106,16,up,160,70,up,17,-73,down,90,0,center
4/23/2025 16:04,140,50,right,142,52,up,7,-83,down,43,-47,down,90,0,center
4/23/2025 16:04,133,43,right,44,-46,down,128,38,up,160,70,up,90,0,center
4/23/2025 16:04,162,72,right,161,71,up,74,-16,down,105,15,up,90,0,center
4/23/2025 16:04,176,86,right,150,60,up,74,-16,down,166,76,up,90,0,center
4/23/2025 16:04,139,49,right,65,-25,down,58,-32,down,102,12,up,90,0,center
4/23/2025 16:04,94,4,right,112,22,up,27,-63,down,53,-37,down,90,0,center
4/23/2025 16:04,97,7,right,128,38,up,95,5,up,173,83,up,90,0,center
4/23/2025 16:04,120,30,right,6,-84,down,59,-31,down,102,12,up,90,0,center
4/23/2025 16:04,5,-85,left,129,39,up,35,-55,down,15,-75,down,90,0,center
4/23/2025 16:04,139,49,right,126,36,up,138,48,up,115,25,up,90,0,center
4/23/2025 16:04,25,-65,left,19,-71,down,97,7,up,79,-11,down,90,0,center
4/23/2025 16:04,20,-70,left,159,69,up,34,-56,down,96,6,up,90,0,center
4/23/2025 16:04,154,64,right,81,-9,down,21,-69,down,2,-88,down,90,0,center
4/23/2025 16:04,179,89,right,95,5,up,171,81,up,149,59,up,90,0,center
4/23/2025 16:04,32,-58,left,150,60,up,51,-39,down,98,8,up,90,0,center
4/23/2025 16:04,83,-7,left,156,66,up,99,9,up,153,63,up,90,0,center
4/23/2025 16:04,72,-18,left,29,-61,down,78,-12,down,125,35,up,90,0,center
4/23/2025 16:04,4,-86,left,149,59,up,136,46,up,35,-55,down,90,0,center
4/23/2025 16:04,160,70,right,175,85,up,119,29,up,97,7,up,90,0,center
4/23/2025 16:04,159,69,right,16,-74,down,29,-61,down,132,42,up,90,0,center
4/23/2025 16:04,154,64,right,28,-62,down,163,73,up,58,-32,down,90,0,center
4/23/2025 16:04,57,-33,left,24,-66,down,158,68,up,113,23,up,90,0,center
4/23/2025 16:04,63,-27,left,116,26,up,149,59,up,164,74,up,90,0,center
4/23/2025 16:04,138,48,right,18,-72,down,26,-64,down,111,21,up,90,0,center
4/23/2025 16:04,8,-82,left,108,18,up,52,-38,down,89,-1,down,90,0,center
4/23/2025 16:04,72,-18,left,47,-43,down,113,23,up,146,56,up,90,0,center
4/23/2025 16:04,4,-86,left,3,-87,down,120,30,up,169,79,up,90,0,center
4/23/2025 16:04,15,-75,left,81,-9,down,142,52,up,18,-72,down,90,0,center
4/23/2025 16:04,111,21,right,137,47,up,29,-61,down,141,51,up,90,0,center
4/23/2025 16:04,149,59,right,161,71,up,178,88,up,22,-68,down,90,0,center
4/23/2025 16:04,28,-62,left,45,-45,down,81,-9,down,158,68,up,90,0,center
4/23/2025 16:04,97,7,right,137,47,up,92,2,up,101,11,up,90,0,center
4/23/2025 16:04,58,-32,left,165,75,up,121,31,up,77,-13,down,90,0,center
4/23/2025 16:04,97,7,right,89,-1,down,83,-7,down,68,-22,down,90,0,center
4/23/2025 16:04,93,3,right,83,-7,down,97,7,up,60,-30,down,90,0,center
4/23/2025 16:04,112,22,right,91,1,up,107,17,up,122,32,up,90,0,center
4/23/2025 16:04,155,65,right,154,64,up,166,76,up,84,-6,down,90,0,center
4/23/2025 16:04,12,-78,left,53,-37,down,135,45,up,133,43,up,90,0,center
4/23/2025 16:04,94,4,right,109,19,up,63,-27,down,138,48,up,90,0,center
4/23/2025 16:04,122,32,right,9,-81,down,109,19,up,72,-18,down,90,0,center
4/23/2025 16:04,163,73,right,90,0,center,144,54,up,130,40,up,90,0,center
4/23/2025 16:04,152,62,right,126,36,up,40,-50,down,55,-35,down,90,0,center
4/23/2025 16:04,165,75,right,52,-38,down,87,-3,down,101,11,up,90,0,center
4/23/2025 16:04,108,18,right,0,-90,down,152,62,up,93,3,up,90,0,center
4/23/2025 16:04,88,-2,left,9,-81,down,172,82,up,177,87,up,90,0,center
4/23/2025 16:04,143,53,right,112,22,up,43,-47,down,112,22,up,90,0,center
4/23/2025 16:04,8,-82,left,99,9,up,23,-67,down,169,79,up,90,0,center
4/23/2025 16:04,55,-35,left,73,-17,down,158,68,up,39,-51,down,90,0,center
4/23/2025 16:04,51,-39,left,81,-9,down,38,-52,down,133,43,up,90,0,center
4/23/2025 16:04,103,13,right,62,-28,down,64,-26,down,18,-72,down,90,0,center
4/23/2025 16:04,151,61,right,142,52,up,39,-51,down,9,-81,down,90,0,center
4/23/2025 16:04,119,29,right,4,-86,down,115,25,up,47,-43,down,90,0,center
4/23/2025 16:04,78,-12,left,78,-12,down,6,-84,down,16,-74,down,90,0,center
4/23/2025 16:04,120,30,right,6,-84,down,150,60,up,106,16,up,90,0,center
4/23/2025 16:04,53,-37,left,171,81,up,165,75,up,55,-35,down,90,0,center
4/23/2025 16:04,92,2,right,150,60,up,123,33,up,127,37,up,90,0,center
4/23/2025 16:04,50,-40,left,23,-67,down,134,44,up,141,51,up,90,0,center
4/23/2025 16:04,30,-60,left,122,32,up,8,-82,down,129,39,up,90,0,center
4/23/2025 16:04,92,2,right,33,-57,down,154,64,up,11,-79,down,90,0,center
4/23/2025 16:04,82,-8,left,100,10,up,23,-67,down,85,-5,down,90,0,center
4/23/2025 16:04,61,-29,left,108,18,up,127,37,up,2,-88,down,90,0,center
4/23/2025 16:04,60,-30,left,35,-55,down,23,-67,down,157,67,up,90,0,center
4/23/2025 16:04,169,79,right,50,-40,down,41,-49,down,174,84,up,90,0,center
4/23/2025 16:04,140,50,right,115,25,up,0,-90,down,80,-10,down,90,0,center
4/23/2025 16:04,104,14,right,38,-52,down,48,-42,down,144,54,up,90,0,center
4/23/2025 16:04,174,84,right,4,-86,down,103,13,up,2,-88,down,90,0,center
4/23/2025 16:04,36,-54,left,72,-18,down,13,-77,down,180,90,up,90,0,center
4/23/2025 16:04,175,85,right,76,-14,down,136,46,up,135,45,up,90,0,center
4/23/2025 16:04,99,9,right,41,-49,down,143,53,up,126,36,up,90,0,center
4/23/2025 16:04,108,18,right,109,19,up,149,59,up,83,-7,down,90,0,center
4/23/2025 16:04,87,-3,left,60,-30,down,110,20,up,103,13,up,90,0,center
4/23/2025 16:04,126,36,right,43,-47,down,10,-80,down,35,-55,down,90,0,center
4/23/2025 16:04,10,-80,left,10,-80,down,88,-2,down,179,89,up,90,0,center
4/23/2025 16:04,87,-3,left,142,52,up,102,12,up,7,-83,down,90,0,center
4/23/2025 16:04,109,19,right,173,83,up,168,78,up,66,-24,down,90,0,center
4/23/2025 16:05,92,2,right,8,-82,down,127,37,up,151,61,up,90,0,center
4/23/2025 16:05,90,0,center,127,37,up,164,74,up,20,-70,down,90,0,center
4/23/2025 16:05,56,-34,left,95,5,up,127,37,up,166,76,up,90,0,center
4/23/2025 16:05,3,-87,left,31,-59,down,79,-11,down,12,-78,down,90,0,center
4/23/2025 16:05,47,-43,left,46,-44,down,157,67,up,137,47,up,90,0,center
4/23/2025 16:05,180,90,right,114,24,up,139,49,up,52,-38,down,90,0,center
4/23/2025 16:05,158,68,right,80,-10,down,7,-83,down,36,-54,down,90,0,center
4/23/2025 16:05,85,-5,left,52,-38,down,126,36,up,151,61,up,90,0,center
4/23/2025 16:05,33,-57,left,146,56,up,54,-36,down,30,-60,down,90,0,center
4/23/2025 16:05,79,-11,left,79,-11,down,41,-49,down,147,57,up,90,0,center
4/23/2025 16:05,157,67,right,92,2,up,21,-69,down,65,-25,down,90,0,center
4/23/2025 16:05,49,-41,left,84,-6,down,3,-87,down,114,24,up,90,0,center
4/23/2025 16:05,129,39,right,133,43,up,49,-41,down,25,-65,down,90,0,center
4/23/2025 16:05,112,22,right,118,28,up,27,-63,down,71,-19,down,90,0,center
4/23/2025 16:05,0,-90,left,96,6,up,83,-7,down,172,82,up,90,0,center
4/23/2025 16:05,24,-66,left,53,-37,down,87,-3,down,36,-54,down,90,0,center
4/23/2025 16:05,54,-36,left,77,-13,down,150,60,up,161,71,up,90,0,center
4/23/2025 16:05,23,-67,left,112,22,up,119,29,up,19,-71,down,90,0,center
4/23/2025 16:05,93,3,right,106,16,up,36,-54,down,81,-9,down,90,0,center
4/23/2025 16:05,54,-36,left,51,-39,down,159,69,up,91,1,up,90,0,center
4/23/2025 16:05,50,-40,left,52,-38,down,141,51,up,117,27,up,90,0,center
4/23/2025 16:05,15,-75,left,25,-65,down,74,-16,down,23,-67,down,90,0,center
4/23/2025 16:05,47,-43,left,1,-89,down,115,25,up,137,47,up,90,0,center
4/23/2025 16:05,56,-34,left,108,18,up,138,48,up,116,26,up,90,0,center
4/23/2025 16:05,59,-31,left,138,48,up,28,-62,down,109,19,up,90,0,center
4/23/2025 16:05,22,-68,left,145,55,up,171,81,up,152,62,up,90,0,center
4/23/2025 16:05,159,69,right,125,35,up,173,83,up,17,-73,down,90,0,center
4/23/2025 16:05,143,53,right,26,-64,down,17,-73,down,28,-62,down,90,0,center
4/23/2025 16:05,104,14,right,77,-13,down,105,15,up,147,57,up,90,0,center
4/23/2025 16:05,175,85,right,128,38,up,141,51,up,100,10,up,90,0,center
4/23/2025 16:05,133,43,right,86,-4,down,104,14,up,108,18,up,90,0,center
4/23/2025 16:05,80,-10,left,96,6,up,86,-4,down,85,-5,down,90,0,center
4/23/2025 16:05,125,35,right,88,-2,down,89,-1,down,49,-41,down,90,0,center
4/23/2025 16:05,25,-65,left,104,14,up,154,64,up,61,-29,down,90,0,center
4/23/2025 16:05,128,38,right,154,64,up,150,60,up,72,-18,down,90,0,center
4/23/2025 16:05,102,12,right,50,-40,down,51,-39,down,95,5,up,90,0,center
4/23/2025 16:05,121,31,right,49,-41,down,35,-55,down,9,-81,down,90,0,center
4/23/2025 16:05,107,17,right,1,-89,down,86,-4,down,163,73,up,90,0,center
4/23/2025 16:05,70,-20,left,151,61,up,14,-76,down,179,89,up,90,0,center
4/23/2025 16:05,110,20,right,5,-85,down,130,40,up,95,5,up,90,0,center
4/23/2025 16:05,77,-13,left,170,80,up,58,-32,down,43,-47,down,90,0,center
4/23/2025 16:05,73,-17,left,31,-59,down,154,64,up,128,38,up,90,0,center
4/23/2025 16:05,179,89,right,151,61,up,176,86,up,106,16,up,90,0,center
4/23/2025 16:05,147,57,right,16,-74,down,45,-45,down,167,77,up,90,0,center
4/23/2025 16:05,93,3,right,103,13,up,98,8,up,69,-21,down,90,0,center
4/23/2025 16:05,60,-30,left,46,-44,down,65,-25,down,130,40,up,90,0,center
4/23/2025 16:05,88,-2,left,171,81,up,126,36,up,174,84,up,90,0,center
4/23/2025 16:05,67,-23,left,149,59,up,150,60,up,19,-71,down,90,0,center
4/23/2025 16:05,26,-64,left,43,-47,down,65,-25,down,6,-84,down,90,0,center
4/23/2025 16:05,77,-13,left,178,88,up,28,-62,down,59,-31,down,90,0,center
4/23/2025 16:05,70,-20,left,3,-87,down,140,50,up,130,40,up,90,0,center
